Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),classify 
HONDA,ACCORD,MID-SIZE,2.4,4,M6,X,10.1,6.9,8.7,32,200,2
HONDA,ACCORD,MID-SIZE,3.5,6,A6,X,11,6.8,9.1,31,209,2
HONDA,ACCORD,MID-SIZE,3.5,6,AS6,X,11.4,7.3,9.5,30,219,2
HONDA,ACCORD,MID-SIZE,3.5,6,M6,X,13,8.4,10.9,26,251,2
HONDA,ACCORD HYBRID,MID-SIZE,2,4,AV,X,4.7,5.3,5,56,115,1
HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.1,7.1,40,163,1
HONDA,CIVIC,COMPACT,1.8,4,AV7,X,8.1,6.2,7.2,39,166,1
HONDA,CIVIC,COMPACT,1.8,4,M5,X,8.6,6.6,7.7,37,177,1
HONDA,CIVIC Si,COMPACT,2.4,4,M6,Z,10.8,7.6,9.4,30,216,2
HONDA,CIVIC HYBRID,COMPACT,1.5,4,AV,X,5.3,5,5.2,54,120,1
HONDA,CR-V,SUV - SMALL,2.4,4,AV,X,8.6,6.9,7.8,36,179,1
HONDA,CR-V AWD,SUV - SMALL,2.4,4,AV,X,9.1,7.2,8.3,34,191,1
HONDA,CR-Z,TWO-SEATER,1.5,4,AV7,X,6.6,6,6.3,45,145,1
HONDA,CR-Z,TWO-SEATER,1.5,4,M6,X,7.6,6.1,6.9,41,159,1
HONDA,FIT,STATION WAGON - SMALL,1.5,4,AV,X,7,5.7,6.4,44,147,1
HONDA,FIT,STATION WAGON - SMALL,1.5,4,AV7,X,7.3,6.1,6.8,42,156,1
HONDA,FIT,STATION WAGON - SMALL,1.5,4,M6,X,8.1,6.4,7.3,39,168,1
HONDA,ODYSSEY,MINIVAN,3.5,6,A6,X,12.3,8.5,10.6,27,244,2
HONDA,PILOT,SUV - SMALL,3.5,6,A5,X,13.3,9.3,11.5,25,264,2
HONDA,PILOT 4WD,SUV - SMALL,3.5,6,A5,X,13.8,9.7,12,24,276,2
HYUNDAI,ACCENT,COMPACT,1.6,4,AS6,X,8.9,6.3,7.7,37,177,1
HYUNDAI,ACCENT,COMPACT,1.6,4,M6,X,8.7,6.3,7.6,37,175,1
HYUNDAI,ELANTRA,MID-SIZE,1.8,4,AS6,X,8.5,6.3,7.5,38,172,1
HYUNDAI,ELANTRA,MID-SIZE,1.8,4,M6,X,8.8,6.4,7.7,37,177,1
HYUNDAI,ELANTRA,MID-SIZE,2,4,AS6,X,9.7,6.7,8.3,34,191,1
HYUNDAI,ELANTRA,MID-SIZE,2,4,M6,X,9.8,7,8.5,33,196,1
HYUNDAI,ELANTRA COUPE,MID-SIZE,2,4,AS6,X,9.6,6.8,8.3,34,191,1
HYUNDAI,ELANTRA COUPE,MID-SIZE,2,4,M6,X,9.7,6.7,8.3,34,191,1
HYUNDAI,ELANTRA GT,MID-SIZE,2,4,AS6,X,9.7,7.2,8.6,33,198,1
HYUNDAI,ELANTRA GT,MID-SIZE,2,4,M6,X,9.8,6.9,8.5,33,196,1
HYUNDAI,EQUUS,FULL-SIZE,5,8,AS8,Z,15.8,10.2,13.3,21,306,3
HYUNDAI,GENESIS AWD,FULL-SIZE,3.8,6,AS8,X,14.4,9.4,12.1,23,278,2
HYUNDAI,GENESIS AWD,FULL-SIZE,5,8,AS8,Z,17.3,10.5,14.2,20,327,3
HYUNDAI,GENESIS COUPE,SUBCOMPACT,3.8,6,AS8,Z,14.6,9.6,12.3,23,283,2
HYUNDAI,GENESIS COUPE,SUBCOMPACT,3.8,6,M6,Z,14.4,9.9,12.4,23,285,2
HYUNDAI,SANTA FE,SUV - SMALL,3.3,6,AS6,X,12.9,9.4,11.3,25,260,2
HYUNDAI,SANTA FE AWD,SUV - SMALL,3.3,6,AS6,X,13,9.7,11.5,25,264,2
HYUNDAI,SANTA FE SPORT,SUV - SMALL,2.4,4,AS6,X,11.7,8.7,10.3,27,237,2
HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2,4,AS6,X,12.9,9.8,11.5,25,264,2
HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.4,4,AS6,X,12.5,9.3,11.1,25,255,2
HYUNDAI,SANTA FE ULTIMATE AWD,SUV - SMALL,3.3,6,AS6,X,13.9,10.8,12.5,23,287,2
HYUNDAI,SONATA,FULL-SIZE,2,4,AS6,X,10.4,7.4,9.1,31,209,2
HYUNDAI,SONATA,FULL-SIZE,2.4,4,AS6,X,9.8,6.7,8.4,34,193,1
HYUNDAI,SONATA SPORT/LIMITED,FULL-SIZE,2.4,4,AS6,X,9.8,6.7,8.4,34,193,1
HYUNDAI,SONATA HYBRID,MID-SIZE,2.4,4,AS6,X,6.6,5.9,6.3,45,145,1
HYUNDAI,SONATA HYBRID LIMITED,MID-SIZE,2.4,4,AS6,X,6.6,5.9,6.3,45,145,1
HYUNDAI,TUCSON,SUV - SMALL,2,4,AS6,X,10.2,8.2,9.3,30,214,2
HYUNDAI,TUCSON,SUV - SMALL,2,4,M6,X,11.4,8.5,10.1,28,232,2
HYUNDAI,TUCSON,SUV - SMALL,2.4,4,AS6,X,11.3,8.3,10,28,230,2
HYUNDAI,TUCSON AWD,SUV - SMALL,2,4,AS6,X,11.4,9.3,10.4,27,239,2
HYUNDAI,TUCSON AWD,SUV - SMALL,2.4,4,AS6,X,11.6,9.3,10.6,27,244,2
HYUNDAI,VELOSTER,COMPACT,1.6,4,AM6,X,8.6,6.6,7.7,37,177,1
HYUNDAI,VELOSTER,COMPACT,1.6,4,M6,X,9,6.7,8,35,184,1
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,AS6,X,9.9,7.6,8.8,32,202,2
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,M6,X,9.7,7,8.5,33,196,1
INFINITI,Q50,MID-SIZE,3.7,6,AS7,Z,12,8.1,10.3,27,237,2
INFINITI,Q50 AWD,MID-SIZE,3.7,6,AS7,Z,12.5,8.7,10.8,26,248,2
INFINITI,Q50 HYBRID,COMPACT,3.5,6,AS7,Z,8.2,6.7,7.5,38,172,1
INFINITI,Q50 HYBRID AWD,COMPACT,3.5,6,AS7,Z,8.7,7.5,8.2,34,189,1
INFINITI,Q60,SUBCOMPACT,3.7,6,AS7,Z,12.4,8.7,10.7,26,246,2
INFINITI,Q60,SUBCOMPACT,3.7,6,M6,Z,13.6,9.3,11.6,24,267,2
INFINITI,Q60 AWD,SUBCOMPACT,3.7,6,AS7,Z,13.3,9.4,11.5,25,264,2
INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.7,6,AS7,Z,13.6,9.3,11.7,24,269,2
INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.7,6,M6,Z,14.3,9.8,12.3,23,283,2
INFINITI,Q70,MID-SIZE,3.7,6,AS7,Z,12.8,8.9,11,26,253,2
INFINITI,Q70,MID-SIZE,5.6,8,AS7,Z,14.8,9.5,12.4,23,285,2
INFINITI,Q70 AWD,MID-SIZE,3.7,6,AS7,Z,13.2,9.6,11.6,24,267,2
INFINITI,Q70 AWD,MID-SIZE,5.6,8,AS7,Z,15,10.2,12.9,22,297,2
INFINITI,Q70 HYBRID,MID-SIZE,3.5,6,AS7,Z,8,6.9,7.5,38,172,1
INFINITI,QX50 AWD,STATION WAGON - SMALL,3.7,6,AS7,Z,13.7,9.7,11.9,24,274,2
INFINITI,QX60,SUV - SMALL,3.5,6,AV7,Z,11.4,8.5,10.1,28,232,2
INFINITI,QX60 AWD,SUV - SMALL,3.5,6,AV7,Z,12.2,8.9,10.7,26,246,2
INFINITI,QX60 HYBRID AWD,SUV - STANDARD,2.5,4,AV7,X,8.9,8.4,8.7,32,200,2
INFINITI,QX70 AWD,SUV - SMALL,3.7,6,AS7,Z,14.6,10.7,12.8,22,294,2
INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,AS7,Z,16.9,11.9,14.7,19,338,3
JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3,6,AS8,Z,11.8,8.4,10.3,27,237,2
JAGUAR,F-TYPE COUPE,TWO-SEATER,3,6,AS8,Z,11.8,8.4,10.3,27,237,2
JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3,6,AS8,Z,12.2,8.7,10.6,27,244,2
JAGUAR,F-TYPE S COUPE,TWO-SEATER,3,6,AS8,Z,12.2,8.7,10.6,27,244,2
JAGUAR,F-TYPE V8 R COUPE,TWO-SEATER,5,8,AS8,Z,15,10.2,12.8,22,294,2
JAGUAR,F-TYPE V8 S CONVERTIBLE,TWO-SEATER,5,8,AS8,Z,15,10.2,12.8,22,294,2
JAGUAR,XF,MID-SIZE,2,4,AS8,Z,12.3,8.2,10.5,27,242,2
JAGUAR,XF AWD,MID-SIZE,3,6,AS8,Z,13.9,8.8,11.6,24,267,2
JAGUAR,XFR,MID-SIZE,5,8,AS8,Z,15.7,10.3,13.2,21,304,3
JAGUAR,XFR,MID-SIZE,5,8,AS8,E,21.3,14.1,18.1,16,290,2
JAGUAR,XFR-S,MID-SIZE,5,8,AS8,Z,15.7,10.3,13.2,21,304,3
JAGUAR,XJ AWD,FULL-SIZE,3,6,AS8,Z,14.6,9.6,12.4,23,285,2
JAGUAR,XJ SUPERCHARGED,FULL-SIZE,5,8,AS8,Z,15.8,10.2,13.3,21,306,3
JAGUAR,XJ SUPERCHARGED,FULL-SIZE,5,8,AS8,E,20.6,13.6,17.5,16,280,2
JAGUAR,XJL AWD PORTFOLIO,FULL-SIZE,3,6,AS8,Z,14.7,9.6,12.5,23,288,2
JAGUAR,XJL SUPERCHARGED,FULL-SIZE,5,8,AS8,Z,15.8,10.2,13.3,21,306,3
JAGUAR,XJL SUPERCHARGED,FULL-SIZE,5,8,AS8,E,20.6,13.6,17.5,16,280,2
JAGUAR,XJR,FULL-SIZE,5,8,AS8,Z,15.8,10.2,13.3,21,306,3
JAGUAR,XJR LWB,FULL-SIZE,5,8,AS8,Z,15.8,10.2,13.3,21,306,3
JAGUAR,XKR CONVERTIBLE,MINICOMPACT,5,8,AS6,Z,15.9,10.9,13.6,21,313,3
JAGUAR,XKR COUPE,MINICOMPACT,5,8,AS6,Z,15.6,10.9,13.4,21,308,3
JAGUAR,XKR-S CONVERTIBLE,MINICOMPACT,5,8,AS6,Z,15.9,10.9,13.6,21,313,3
JAGUAR,XKR-S COUPE,MINICOMPACT,5,8,AS6,Z,15.6,10.9,13.4,21,308,3
JEEP,CHEROKEE,SUV - SMALL,2.4,4,A9,X,10.9,7.7,9.5,30,218,2
JEEP,CHEROKEE FFV,SUV - SMALL,2.4,4,A9,X,10.9,7.7,9.5,30,218,2
JEEP,CHEROKEE FFV,SUV - SMALL,2.4,4,A9,E,15.2,10.2,12.9,22,206,2
JEEP,CHEROKEE,SUV - SMALL,3.2,6,A9,X,11.4,8.1,9.9,29,228,2
JEEP,CHEROKEE 4X4,SUV - SMALL,2.4,4,A9,X,11.3,8.3,10,28,230,2
JEEP,CHEROKEE 4X4 FFV,SUV - SMALL,2.4,4,A9,X,11.3,8.3,10,28,230,2
JEEP,CHEROKEE 4X4 FFV,SUV - SMALL,2.4,4,A9,E,15.9,11,13.7,21,219,2
JEEP,CHEROKEE 4X4,SUV - SMALL,3.2,6,A9,X,11.6,8.5,10.2,28,235,2
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,2.4,4,A9,X,11.4,8.6,10.1,28,232,2
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,3.2,6,A9,X,12.6,8.9,10.9,26,251,2
JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,2.4,4,A9,X,12.1,9.4,10.9,26,251,2
JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,3.2,6,A9,X,12.2,9,10.8,26,248,2
JEEP,COMPASS,SUV - SMALL,2,4,AV,X,10.7,8.8,9.9,29,228,2
JEEP,COMPASS,SUV - SMALL,2,4,M5,X,10.2,7.8,9.2,31,212,2
JEEP,COMPASS,SUV - SMALL,2.4,4,A6,X,11.2,8.6,10,28,230,2
JEEP,COMPASS,SUV - SMALL,2.4,4,M5,X,10.2,8.2,9.3,30,214,2
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,A6,X,11.4,8.7,10.2,28,235,2
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,M5,X,10.6,8.6,9.7,29,223,2
JEEP,COMPASS 4X4 TRAIL RATED,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,25,255,2
JEEP,GRAND CHEROKEE 4X4 DIESEL,SUV - STANDARD,3,6,A8,D,11.2,8.4,9.9,29,267,2
JEEP,GRAND CHEROKEE 4X4 FFV,SUV - STANDARD,3.6,6,A8,X,13.9,9.8,12.1,23,278,2
JEEP,GRAND CHEROKEE 4X4 FFV,SUV - STANDARD,3.6,6,A8,E,17.7,13,15.6,18,250,2
JEEP,GRAND CHEROKEE 4X4 (MDS),SUV - STANDARD,5.7,8,A8,X,17.3,11.5,14.7,19,338,3
JEEP,GRAND CHEROKEE SRT 4X4 (MDS),SUV - STANDARD,6.4,8,A8,Z,18.5,12.6,15.8,18,363,3
JEEP,PATRIOT,SUV - SMALL,2,4,AV,X,10.7,8.8,9.9,29,228,2
JEEP,PATRIOT,SUV - SMALL,2,4,M5,X,10.2,7.8,9.2,31,212,2
JEEP,PATRIOT,SUV - SMALL,2.4,4,A6,X,11.2,8.6,10,28,230,2
JEEP,PATRIOT,SUV - SMALL,2.4,4,M5,X,10.2,8.2,9.3,30,214,2
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,A6,X,11.4,8.7,10.2,28,235,2
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,M5,X,10.6,8.6,9.7,29,223,2
JEEP,PATRIOT 4X4 TRAIL RATED,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,25,255,2
JEEP,RENEGADE,SUV - SMALL,1.4,4,M6,X,9.9,7.5,8.8,32,202,2
JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,X,10.8,7.7,9.4,30,216,2
JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,E,14.2,9.9,12.2,23,195,1
JEEP,RENEGADE 4X4,SUV - SMALL,1.4,4,M6,X,9.9,7.5,8.8,32,202,2
JEEP,RENEGADE 4X4,SUV - SMALL,2.4,4,A9,X,11.2,8,9.8,29,225,2
JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,A5,X,14.1,11.1,12.8,22,294,2
JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,M6,X,14.2,11,12.8,22,294,2
JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,A5,X,14.8,11.7,13.4,21,308,3
JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,M6,X,15,11.4,13.4,21,308,3
KIA,CADENZA,FULL-SIZE,3.3,6,AS6,X,12.7,8.4,10.7,26,246,2
KIA,FORTE,MID-SIZE,1.8,4,AS6,X,8.8,6.1,7.6,37,175,1
KIA,FORTE,MID-SIZE,1.8,4,M6,X,9.3,6.3,7.9,36,182,1
KIA,FORTE,MID-SIZE,2,4,AS6,X,9.7,6.7,8.3,34,191,1
KIA,FORTE,MID-SIZE,2,4,M6,X,9.8,6.9,8.5,33,196,1
KIA,FORTE 5,FULL-SIZE,1.6,4,AS6,X,11.1,8,9.7,29,223,2
KIA,FORTE 5,FULL-SIZE,1.6,4,M6,X,11.1,8.2,9.8,29,225,2
KIA,FORTE 5,FULL-SIZE,2,4,AS6,X,9.5,7.2,8.5,33,196,1
KIA,FORTE 5,FULL-SIZE,2,4,M6,X,9.7,6.9,8.4,34,193,1
KIA,FORTE KOUP,COMPACT,1.6,4,AS6,X,10.6,7.8,9.4,30,216,2
KIA,FORTE KOUP,COMPACT,1.6,4,M6,X,10.8,8.1,9.6,29,221,2
KIA,FORTE KOUP,COMPACT,2,4,AS6,X,9.7,7.1,8.6,33,198,1
KIA,FORTE KOUP,COMPACT,2,4,M6,X,10,7.4,8.8,32,202,2
KIA,K900,FULL-SIZE,3.8,6,AS8,X,13.3,8.9,11.3,25,260,2
KIA,K900,FULL-SIZE,5,8,AS8,Z,15.7,10.3,13.3,21,306,3
KIA,OPTIMA,MID-SIZE,2,4,AS6,X,11.7,7.7,9.9,29,228,2
KIA,OPTIMA,MID-SIZE,2.4,4,AS6,X,10.2,6.9,8.7,32,200,2
KIA,OPTIMA HYBRID,MID-SIZE,2.4,4,AS6,X,6.6,5.9,6.3,45,145,1
KIA,OPTIMA HYBRID EX,MID-SIZE,2.4,4,AS6,X,6.7,6.1,6.4,44,147,1
KIA,RIO,COMPACT,1.6,4,AS6,X,8.8,6.3,7.7,37,177,1
KIA,RIO,COMPACT,1.6,4,M6,X,8.7,6.4,7.7,37,177,1
KIA,RIO ECO,COMPACT,1.6,4,AS6,X,8.5,6.3,7.6,37,175,1
KIA,RONDO,STATION WAGON - MID-SIZE,2,4,AS6,X,10.6,7.6,9.3,30,214,2
KIA,RONDO,STATION WAGON - MID-SIZE,2,4,M6,X,10.8,7.4,9.3,30,214,2
KIA,SEDONA,MINIVAN,3.3,6,AS6,X,13.2,9.7,11.6,24,267,2
KIA,SEDONA SX,MINIVAN,3.3,6,AS6,X,12.9,9.5,11.4,25,262,2
KIA,SEDONA SXL,MINIVAN,3.3,6,AS6,X,14.2,10.5,12.5,23,288,2
KIA,SORENTO,SUV - SMALL,2.4,4,AS6,X,11.8,8.7,10.4,27,239,2
KIA,SORENTO,SUV - SMALL,3.3,6,AS6,X,12.7,9,11.1,25,255,2
KIA,SORENTO AWD,SUV - SMALL,2.4,4,AS6,X,12.2,9.4,10.9,26,251,2
KIA,SORENTO AWD,SUV - SMALL,3.3,6,AS6,X,13.4,10,11.8,24,271,2
KIA,SOUL,STATION WAGON - SMALL,1.6,4,AS6,X,9.8,7.8,8.9,32,205,2
KIA,SOUL,STATION WAGON - SMALL,1.6,4,M6,X,9.9,7.8,9,31,207,2
KIA,SOUL,STATION WAGON - SMALL,2,4,AS6,X,10.1,7.7,9,31,207,2
KIA,SOUL ECO Dynamics,STATION WAGON - SMALL,2,4,AS6,X,9.7,7.7,8.8,32,202,2
KIA,SPORTAGE,SUV - SMALL,2.4,4,AS6,X,11.4,8.3,10,28,230,2
KIA,SPORTAGE,SUV - SMALL,2.4,4,M6,X,12.9,9.2,11.3,25,260,2
KIA,SPORTAGE AWD,SUV - SMALL,2,4,AS6,X,12.6,9.7,11.3,25,260,2
KIA,SPORTAGE AWD,SUV - SMALL,2.4,4,AS6,X,12,9.1,10.7,26,246,2
LAMBORGHINI,AVENTADOR COUPE,TWO-SEATER,6.5,12,AM7,Z,22.2,12.7,17.9,16,412,3
LAMBORGHINI,AVENTADOR ROADSTER,TWO-SEATER,6.5,12,AM7,Z,24,14.5,19.7,14,453,3
LAMBORGHINI,HURACAN,TWO-SEATER,5.2,10,AM7,Z,16.8,11.7,14.5,19,334,3
LAMBORGHINI,VENENO ROADSTER,TWO-SEATER,6.5,12,AM7,Z,22.1,13.9,18.4,15,423,3
LAND ROVER,LR2,SUV - SMALL,2,4,AS6,Z,13.5,9.9,11.9,24,274,2
LAND ROVER,LR4,SUV - STANDARD,3,6,AS8,Z,16.2,12.1,14.3,20,329,3
LAND ROVER,RANGE ROVER,SUV - STANDARD,3,6,AS8,Z,13.9,10.4,12.3,23,283,2
LAND ROVER,RANGE ROVER SUPERCHARGED,SUV - STANDARD,5,8,AS8,Z,17.2,12.5,15.1,19,347,3
LAND ROVER,RANGE ROVER SUPERCHARGED,SUV - STANDARD,5,8,AS8,E,25,16.9,21.4,13,342,3
LAND ROVER,RANGE ROVER SUPERCHARGED LWB,SUV - STANDARD,5,8,AS8,Z,17.2,12.5,15.1,19,347,3
LAND ROVER,RANGE ROVER SUPERCHARGED LWB,SUV - STANDARD,5,8,AS8,E,25,16.9,21.4,13,342,3
LAND ROVER,RANGE ROVER EVOQUE,SUV - SMALL,2,4,AS9,Z,11.3,7.9,9.7,29,223,2
LAND ROVER,RANGE ROVER EVOQUE COUPE,SUV - SMALL,2,4,AS9,Z,11.3,7.9,9.7,29,223,2
LAND ROVER,RANGE ROVER SPORT,SUV - STANDARD,3,6,AS8,Z,14,10.5,12.4,23,285,2
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,SUV - STANDARD,5,8,AS8,Z,16.6,12.3,14.7,19,338,3
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,SUV - STANDARD,5,8,AS8,E,24,16.6,20.7,14,331,3
LEXUS,CT 200h,COMPACT,1.8,4,AV,X,5.5,5.9,5.7,50,131,1
LEXUS,ES 300h,MID-SIZE,2.5,4,AV6,X,5.8,6.1,5.9,48,136,1
LEXUS,ES 350,MID-SIZE,3.5,6,AS6,X,11.3,7.5,9.6,29,221,2
LEXUS,GS 350,MID-SIZE,3.5,6,AS8,Z,12.3,8.5,10.6,27,244,2
LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS6,Z,12.6,9.1,11,26,253,2
LEXUS,GS 450h,MID-SIZE,3.5,6,AV8,Z,8,6.9,7.5,38,172,1
LEXUS,GX 460,SUV - STANDARD,4.6,8,AS6,Z,15.7,11.7,13.9,20,320,3
LEXUS,IS 250,COMPACT,2.5,6,AS6,Z,11.1,7.8,9.6,29,221,2
LEXUS,IS 250 AWD,COMPACT,2.5,6,AS6,Z,11.8,8.7,10.4,27,239,2
LEXUS,IS 250 C,SUBCOMPACT,2.5,6,AS6,Z,11.2,7.8,9.6,29,221,2
LEXUS,IS 350,COMPACT,3.5,6,AS8,Z,12.3,8.5,10.6,27,244,2
LEXUS,IS 350 AWD,COMPACT,3.5,6,AS6,Z,12.6,9.1,11,26,253,2
LEXUS,IS 350 C,SUBCOMPACT,3.5,6,AS6,Z,12.2,8.7,10.6,27,244,2
LEXUS,LS 460,MID-SIZE,4.6,8,AS8,Z,14.4,9.6,12.3,23,283,2
LEXUS,LS 460 AWD,MID-SIZE,4.6,8,AS8,Z,15.2,10.2,12.9,22,297,2
LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,AS8,Z,15.2,10.2,12.9,22,297,2
LEXUS,LS 600h L,MID-SIZE,5,8,AV8,Z,12.7,10.1,11.5,25,264,2
LEXUS,LX 570,SUV - STANDARD,5.7,8,AS6,Z,19,13.6,16.6,17,382,3
LEXUS,NX 200t AWD,SUV - SMALL,2,4,AS6,Z,10.6,8.4,9.6,29,221,2
LEXUS,NX 200t AWD F SPORT,SUV - SMALL,2,4,AS6,Z,10.8,8.8,9.9,29,228,2
LEXUS,NX 300h AWD,SUV - SMALL,2.5,4,AV6,X,7.1,7.7,7.4,38,170,1
LEXUS,RC 350,SUBCOMPACT,3.5,6,AS8,Z,12.3,8.5,10.6,27,244,2
LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,12.6,9.1,11,26,253,2
LEXUS,RC F,SUBCOMPACT,5,8,AS8,Z,15.2,9.5,12.6,22,290,2
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS6,X,13.3,9.8,11.7,24,269,2
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,12.7,9.1,11.1,25,255,2
LEXUS,RX 450h AWD,SUV - SMALL,3.5,6,AV6,Z,8,8.5,8.2,34,189,1
LINCOLN,MKC AWD,SUV - SMALL,2,4,AS6,X,12.4,9,10.9,26,251,2
LINCOLN,MKC AWD,SUV - SMALL,2.3,4,AS6,X,12.9,9.2,11.2,25,258,2
LINCOLN,MKS AWD,FULL-SIZE,3.5,6,AS6,X,13.9,9.5,11.9,24,274,2
LINCOLN,MKS AWD,FULL-SIZE,3.7,6,AS6,X,13.1,9,11.2,25,258,2
LINCOLN,MKT AWD,SUV - STANDARD,3.5,6,AS6,X,14.6,10.4,12.8,22,294,2
LINCOLN,MKT LIVERY,SPECIAL PURPOSE VEHICLE,2,4,AS6,X,11.5,8.4,10.1,28,232,2
LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,3.7,6,A6,X,14.1,10,12.2,23,281,2
LINCOLN,MKX AWD,SUV - SMALL,3.7,6,AS6,X,13.7,10.3,12.1,23,278,2
LINCOLN,MKZ,MID-SIZE,2,4,AS6,X,10.5,7,8.9,32,205,2
LINCOLN,MKZ AWD,MID-SIZE,3.7,6,AS6,X,13.1,9.2,11.3,25,260,2
LINCOLN,MKZ HYBRID,MID-SIZE,2,4,AV,X,5.7,6,5.8,49,133,1
LINCOLN,NAVIGATOR 4X4,SUV - STANDARD,3.5,6,AS6,X,16.2,11.8,14.2,20,327,3
LINCOLN,NAVIGATOR L 4X4,SUV - STANDARD,3.5,6,AS6,X,16.1,12.3,14.4,20,331,3
MASERATI,GHIBLI,MID-SIZE,3,6,AS8,Z,15.2,9.6,12.7,22,292,2
MASERATI,GHIBLI AWD,MID-SIZE,3,6,AS8,Z,15.6,9.5,12.8,22,294,2
MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.4,15.1,19,347,3
MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.6,15.2,19,350,3
MASERATI,QUATTROPORTE GTS,FULL-SIZE,3.8,8,AS8,Z,17.5,10.7,14.5,19,334,3
MASERATI,QUATTROPORTE SQ4,FULL-SIZE,3,6,AS8,Z,15.7,9.7,13,22,299,2
MAZDA,CX-5,SUV - SMALL,2,4,AS6,X,8.9,7.3,8.2,34,189,1
MAZDA,CX-5,SUV - SMALL,2,4,M6,X,9,6.8,8,35,184,1
MAZDA,CX-5,SUV - SMALL,2.5,4,AS6,X,9.6,7.4,8.6,33,198,1
MAZDA,CX-5 4WD,SUV - SMALL,2,4,AS6,X,9.3,7.6,8.5,33,196,1
MAZDA,CX-5 4WD,SUV - SMALL,2.5,4,AS6,X,9.9,7.9,9,31,207,2
MAZDA,CX-9,SUV - SMALL,3.7,6,AS6,X,14.2,10,12.3,23,283,2
MAZDA,CX-9 4WD,SUV - SMALL,3.7,6,AS6,X,14.3,10.6,12.7,22,292,2
MAZDA,MAZDA3 4-DOOR,COMPACT,2,4,AS6,X,7.9,5.7,6.9,41,159,1
MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2,4,M6,X,8,5.8,7,40,161,1
MAZDA,MAZDA3 4-DOOR,COMPACT,2.5,4,AS6,X,8.4,6.1,7.4,38,170,1
MAZDA,MAZDA3 4-DOOR (i-ELOOP),COMPACT,2.5,4,AS6,X,8.2,5.9,7.2,39,166,1
MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2.5,4,M6,X,9.3,6.4,8,35,184,1
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2,4,AS6,X,8,5.9,7,40,161,1
MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2,4,M6,X,8.2,5.9,7.1,40,163,1
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.5,4,AS6,X,8.7,6.5,7.7,37,177,1
MAZDA,MAZDA3 5-DOOR (i-ELOOP),MID-SIZE,2.5,4,AS6,X,8.2,6,7.2,39,166,1
MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2.5,4,M6,X,9.2,6.6,8.1,35,186,1
MAZDA,MAZDA5,MINIVAN,2.5,4,AS5,X,10.7,8.2,9.6,29,221,2
MAZDA,MAZDA5,MINIVAN,2.5,4,M6,X,11.1,8.3,9.8,29,225,2
MAZDA,MAZDA6,MID-SIZE,2.5,4,AS6,X,8.8,6.1,7.6,37,175,1
